"season","home_player_1","home_player_2","home_player_3","home_player_4","home_player_5","home_player_6","home_player_7","home_player_8","home_player_9","home_player_10","home_player_11","away_player_1","away_player_2","away_player_3","away_player_4","away_player_5","away_player_6","away_player_7","away_player_8","away_player_9","away_player_10","away_player_11"
"2012/2013",104986,72542,38151,191906,37422,33870,71619,183350,18784,38363,38551,169756,31303,45237,26345,264293,161651,2805,96652,102879,215927,2983
"2012/2013",109222,35324,77741,182921,26403,18814,134236,213729,39122,282691,37506,33764,33025,242151,37604,188060,150323,164676,96619,181297,179772,33028
"2012/2013",33845,33634,18904,75397,41470,154256,32999,75192,38573,37461,241825,33753,37597,33847,30276,37484,46836,111237,46621,38550,41255,37799
"2012/2013",37579,213809,213812,213823,40139,4902,43375,103424,49836,150754,161291,37623,12766,22928,33775,213695,102612,38575,178802,369800,37654,40958
"2012/2013",33986,172430,95509,26255,33848,213502,30994,25773,33991,75310,37474,37439,260659,97491,268039,291635,25462,193978,172948,200630,45204,41157
"2012/2013",30657,30962,230982,25921,30675,31097,30889,36378,41044,30893,25759,246201,183462,18673,192065,46391,33747,102628,205034,72623,174472,39215
"2012/2013",33018,111190,30752,34104,33893,151079,24385,43294,33761,186748,37446,32657,213688,23678,38818,150739,30955,154257,30613,213704,30981,30909
"2012/2013",113695,107930,230993,70812,52004,121716,282475,150872,37441,38578,195589,28955,33843,30459,41707,11758,112758,49866,56819,191315,37450,30646
"2012/2013",183348,79737,150574,41166,154938,33586,183346,36130,25347,75376,46808,38536,102620,33960,282676,47565,102622,205278,75342,184138,56686,46289
"2012/2013",170323,38424,19327,56678,41167,37631,33635,33871,24217,26310,22543,104986,72542,38151,191906,38507,33870,71619,243163,38363,108809,18784
"2012/2013",169756,31303,45237,37427,264293,161651,170365,242094,102879,215927,96652,96613,25990,77741,30914,93484,30666,18814,213729,134236,282691,37506
"2012/2013",33764,33025,33024,37604,191136,150323,181297,96619,213470,179772,33028,33845,33634,18904,75397,41470,154256,37449,75192,167027,24383,213489
"2012/2013",33753,37597,127894,30276,37484,46836,111237,46621,38550,41255,37799,37579,213809,213812,213823,40139,43375,24099,103424,179795,49836,161291
"2012/2013",37623,12766,22928,257855,213695,102612,38575,178802,369800,37654,40958,33986,172430,107929,26255,33848,30994,49970,33991,25773,37474,75310
"2012/2013",37439,260659,97491,268039,291635,103904,172948,38160,41157,25462,45204,30657,30962,230982,25921,30675,31097,30889,46509,36378,30893,25759
"2012/2013",71498,183462,18673,192065,46391,33747,205034,72623,102619,39215,174472,33018,111190,30752,34104,33893,189178,151079,43294,33761,186748,37446
"2012/2013",37656,183449,193223,37443,99333,74747,43372,358127,10348,165607,38367,32657,213688,154257,33992,150739,39854,23678,30613,150250,30981,30909
"2013/2014",192064,183462,18673,172948,280890,205034,33747,39215,72623,213653,213486,40672,185123,70891,70812,190452,107930,215584,58294,186748,30663,38578
"2013/2014",41466,282674,25921,30962,28467,31097,42346,191315,36378,26166,30893,38805,45440,26345,45237,38025,169196,170365,103905,37441,187279,2983
"2013/2014",104986,21450,17875,191906,173885,33870,231811,183350,18784,38886,69166,74736,213809,25521,301456,110331,49866,40004,43372,179795,151058,161291
"2013/2014",213504,79737,150574,41166,74302,33586,40675,36130,25347,75376,46808,33764,33025,33024,242151,154938,45749,150323,96619,164676,179772,108809
"2013/2014",33731,38406,18501,280485,150296,75306,38469,189192,11555,280276,196188,96623,183185,113672,298157,160844,193978,42479,88986,37480,38044,41157
"2013/2014",37421,102620,33959,282676,47565,38540,282678,75342,99047,56686,170775,33845,33634,37479,75397,209950,78404,32999,75192,240054,24383,102572
"2013/2014",37456,183449,303484,182138,406257,309334,75004,256727,41168,165607,96509,101983,12766,107929,108572,74435,37498,30273,40719,33773,358289,37474
"2013/2014",97498,151063,95509,38385,314605,25773,111237,71353,213805,101422,166648,170323,38424,19327,56678,41167,37631,33635,184533,39792,30909,19243
"2013/2014",32657,33988,38818,37482,33992,39854,154257,30613,50047,30981,150250,51949,37597,127894,30276,37484,105351,39834,46621,150632,41294,384413
"2013/2014",96613,25990,77741,30914,282691,74747,166111,213729,108568,474680,40958,28955,33843,18520,474668,45244,50473,39198,37450,363363,282472,30646
"2013/2014",96623,183185,113672,2768,160844,268282,42479,88986,37480,41157,38044,109222,25990,30914,26403,282691,74747,108568,474680,150649,158263,39122
"2013/2014",33845,33634,182456,75397,46391,38431,40668,75192,240054,24383,102572,33764,33025,33024,411617,154938,150323,43375,96619,164676,181297,33028
"2013/2014",101983,195335,108572,107929,202610,74771,2805,80492,358289,37474,33773,74736,213809,2752,301456,261609,238841,49866,282713,179795,101419,200630
"2013/2014",170323,38424,19327,56678,41167,30871,33635,184533,316771,30909,19243,203527,103905,26345,172147,163971,166702,169196,187279,170365,282467,319055
"2013/2014",51949,37597,127894,30276,37484,46836,105351,150632,384413,46621,115798,40672,185123,121872,70812,190452,107930,215584,58294,186748,30663,38578
"2013/2014",28955,33843,474668,41707,45244,39198,112758,193226,37450,35497,30646,192064,183462,18673,172948,191136,72623,33747,205034,428947,213653,213486
"2013/2014",32657,33988,37482,38818,33992,39854,154257,30955,30981,30613,19533,41466,282674,230982,25921,28467,42346,30962,31097,31921,30893,46509
"2013/2014",97498,242783,38385,40940,314605,287231,26336,25773,213805,166648,26392,104986,21450,17875,191906,37422,38151,33870,38886,50027,300623,37653
"2013/2014",37656,183449,303484,213814,474673,186121,75004,231977,213729,161015,39711,213504,79737,41166,150574,74302,43374,143795,36130,71563,46808,111975
"2013/2014",37421,102620,33960,282676,162497,102622,282678,56686,33973,184138,46289,33731,38406,157869,280485,NA,38469,362855,189192,11555,150296,196188
"2013/2014",96623,183185,113672,298157,160844,193978,42479,37480,41157,172324,17703,33845,33634,75397,37479,46391,38431,78404,75192,24383,37461,40203
"2013/2014",261787,33025,33024,411617,154938,43375,150323,96619,164676,179772,150832,101983,195335,107929,108572,74435,2805,56972,358289,40719,202610,33773
"2013/2014",74736,213809,2752,301456,261609,238841,49866,282713,179795,101419,200630,170323,38424,19327,56678,41167,184533,33635,37631,30909,19243,45744
"2013/2014",38805,45440,26345,150731,38025,154256,37441,103905,319055,215927,2983,51949,37597,30276,127894,37484,46836,105351,150632,42873,46621,115798
"2013/2014",40672,127370,121872,70812,190452,107930,215584,38578,186748,30663,291425,28955,33843,28439,41707,45244,39198,282472,193226,11758,30646,363363
"2013/2014",192064,183462,18673,172948,191136,205034,33747,242469,72623,213653,213486,32657,33988,195305,30661,33992,23678,154257,30613,50047,30981,150250
"2013/2014",41466,37442,230982,30962,28467,205278,42346,31921,191315,30893,26166,97498,242783,40940,38385,33848,26336,25773,287231,213805,314605,166648
"2013/2014",104986,72542,17875,191906,173885,50027,231811,183350,300623,38886,37653,37656,183449,303484,309334,213814,75004,40501,256727,213729,161015,41168
"2013/2014",213504,79737,41166,150574,74302,43374,143795,36130,40523,71563,46808,37421,102620,33960,241997,47565,102622,99047,75342,33973,184138,170775
"2013/2014",96613,25990,30914,26403,31045,74747,75307,93480,39122,474680,40958,33731,31303,280485,18501,157869,150296,38241,38469,362855,280276,196188
"2013/2014",33845,201916,182456,37479,209950,38431,40668,75192,240054,38573,40203,96613,35324,30914,26403,282691,75307,74747,108568,158263,241825,46384
"2013/2014",101983,195335,108572,107929,74435,2805,56972,40719,358289,202610,37474,96623,183185,177503,113672,160844,268282,42479,88986,37480,38044,41157
"2013/2014",170323,38424,56678,19327,41167,45744,33635,30871,184533,30909,19243,33764,33025,33024,411617,154938,43375,182224,45749,181297,33028,179772
"2013/2014",51949,37597,42312,30276,37484,179407,46836,35988,384413,46621,115798,74736,213809,25521,301456,110331,238841,49866,282713,200630,161291,103139
"2013/2014",28955,33843,28439,41707,45244,39198,363363,193226,282472,11758,30646,38805,103905,26345,172147,38025,154256,317569,282467,37441,215927,2983
"2013/2014",32657,33988,37482,38818,213688,39854,154257,30955,50047,30981,19533,40672,230993,121872,70812,190452,107930,215584,254702,165706,103424,38578
"2013/2014",97498,242783,40940,38385,314605,26336,25773,287231,213805,166648,26392,192064,183462,18673,172948,280890,72623,33747,205034,428947,213653,213486
"2013/2014",37656,183449,303484,213814,406257,75004,309334,256727,40501,161015,213729,41466,282674,25921,30962,29590,31097,30889,46509,31921,26166,30893
"2013/2014",37421,102620,33959,282676,162497,38540,282678,56686,99047,184138,75342,104986,72542,17875,191906,37422,50027,38151,183350,38886,300623,37653
"2013/2014",33731,31303,157869,280485,150296,38469,362855,189192,11555,280276,196188,213504,79737,150574,41166,74302,33586,143795,36130,40523,75376,46808
"2013/2014",33845,33634,182456,75397,46391,38431,40668,75192,240054,24383,40203,101983,195335,107929,102630,74435,2805,56972,80492,40719,198583,358289
"2013/2014",96623,183185,177503,113672,160844,88986,193978,42479,37480,150644,38044,170323,38424,19327,47547,160599,184533,33635,30871,33871,19243,30909
"2013/2014",33764,33025,33024,411617,181297,150323,45749,96619,179772,213470,282460,51949,37597,179407,127894,37484,46836,105351,150632,384413,42873,41294
"2013/2014",74736,261609,25521,301456,110331,49866,40004,282713,103139,161291,179795,28955,33843,28439,18520,45244,39198,282472,363363,193226,11758,474672
"2013/2014",203527,41923,445908,172147,38025,154256,317569,215927,37441,282467,2983,32657,33988,195305,30661,213688,39854,23678,30613,150250,30981,19533
"2013/2014",40672,185123,121872,70812,190452,107930,230993,165706,280920,38578,30663,97498,242783,95509,38385,314605,111237,40940,287231,25773,213805,166648
"2013/2014",192064,183462,479217,172948,280890,33747,428947,72623,205034,213486,213653,37656,183449,303484,213814,406257,75004,309334,256727,213729,161015,41168
"2013/2014",41466,282674,230982,25921,37442,42346,30889,31097,31921,26166,30893,37421,102620,33960,282676,162497,102622,38540,75342,33973,184138,170775
"2013/2014",104986,21450,33865,191906,37422,50027,231811,183350,18784,300623,37653,33731,31303,157869,280485,18501,150296,11555,75306,362855,189192,196188
"2013/2014",109222,35324,30914,26403,282691,74747,75307,158263,108568,46384,241825,213504,51341,41166,150574,74302,40675,33586,143795,40523,46808,238786
"2013/2014",101983,195335,107929,108572,74757,56972,30273,198607,80492,202610,198583,96613,35324,30914,26403,31045,74747,75307,474680,150649,158263,39122
"2013/2014",170323,38424,160599,19327,41167,30871,33635,184533,33871,39792,30909,33845,33634,37479,37451,46391,78404,38431,75192,38573,24383,102572
"2013/2014",51949,35988,42312,30276,37484,46836,105351,150632,46621,42873,115798,96623,183185,113672,177503,58499,88986,268282,42479,37480,150644,38044
"2013/2014",28955,18520,28439,41707,45244,39198,474672,282472,193226,11758,191873,33764,33025,182224,411617,154938,43375,150323,164676,179772,213470,282460
"2013/2014",33732,213688,195305,37482,33992,30613,154257,30955,150250,19533,50047,74736,213809,25521,301456,261609,238841,49866,282713,43372,161291,179795
"2013/2014",97498,242783,40940,95509,314605,111237,26336,38821,25773,213805,166648,203527,103905,150731,45237,163971,317569,154256,41923,37441,282467,2983
"2013/2014",37656,183449,182138,213814,406257,75004,309334,256727,213729,161015,41168,40672,185123,70891,70812,190452,230993,215584,103424,291425,52004,38578
"2013/2014",37421,33960,282676,47565,485141,102622,99047,56686,33973,184138,75342,192064,183462,18673,191136,360918,205034,172948,242469,72623,213653,213486
"2013/2014",33731,31303,18501,280485,157869,150296,280276,38469,362855,189192,196188,41466,282674,25921,30962,37442,30889,205278,31921,191315,30893,26166
"2013/2014",213504,51341,150574,41166,74302,40675,33586,36130,40523,238786,46808,104986,21450,17875,191906,37422,38151,33870,183350,18784,38886,300623
"2013/2014",101983,195335,107929,108572,74757,56972,2805,358289,33773,202610,198583,170323,38424,19327,56678,41167,184533,30871,33635,39792,19243,30909
"2013/2014",33845,201916,75397,37479,209950,38431,40668,75192,240054,24383,102572,2796,37597,42312,37484,70949,46836,105351,150632,46621,384413,41294
"2013/2014",96623,183185,113672,177503,160844,172324,268282,42479,37480,38044,150644,28955,33843,28439,41707,45244,39198,282472,474672,112758,11758,191873
"2013/2014",33764,33025,33024,411617,154938,150323,43375,96619,164676,179772,150832,33732,213688,37482,38818,33992,39854,154257,30955,50047,30613,19533
"2013/2014",74736,261609,25521,301456,110331,238841,282713,40004,43372,161291,179795,97498,242783,95509,40940,33848,26336,111237,38821,25773,287231,166648
"2013/2014",203527,103905,150731,172147,38025,166702,317569,102879,282467,96652,2983,37456,183449,182138,309334,406257,186121,75004,256727,213729,161015,96509
"2013/2014",40672,185123,70891,70812,190452,58294,230993,215584,52004,291425,38578,37421,102620,33960,282676,47565,102622,173389,75342,33973,184138,46289
"2013/2014",192064,183462,479217,191136,280890,205034,33747,242469,39215,213653,49836,33731,31303,157869,280485,150296,38469,362855,280276,11555,189192,80500
"2013/2014",41466,282674,25921,30962,28467,30889,31097,46509,191315,31921,26166,213504,51341,150574,41166,74302,33586,40675,40523,143795,238786,46808
"2013/2014",96613,35324,182921,26403,31045,75307,212470,93480,150649,282691,39122,104986,21450,191906,17875,37422,33870,38151,38886,183350,18784,37653
"2013/2014",170323,38424,19327,56678,41167,184533,33635,30871,39792,30909,19243,96613,35324,182921,26403,31045,75307,212470,93480,150649,282691,39122
"2013/2014",51949,37597,42312,37484,70949,46836,105351,75619,39834,46621,115798,37579,12766,107929,102630,74757,56972,2805,358289,33773,202610,198583
"2013/2014",28955,33843,28439,41707,45244,50473,112758,39198,11758,193226,191873,33845,201916,75397,37479,46391,32999,40668,75192,240054,24383,40203
"2013/2014",33732,213688,195305,37482,150739,23678,154257,30955,50047,30613,19533,96623,183185,113672,2768,160844,193978,172324,268282,88986,183479,41157
"2013/2014",97498,242783,95509,112205,33848,26336,40940,213805,38821,314605,166648,33764,181297,33024,411617,154938,150323,43375,96619,164676,179772,150832
"2013/2014",37656,183449,182138,303484,406257,186121,75004,256727,41168,213729,96509,74736,261609,2752,301456,110331,49866,40004,282713,179795,43372,161291
"2013/2014",37421,102620,33959,282676,162497,102622,282678,75342,33973,184138,46289,38805,45440,45237,150731,38025,282467,317569,166702,37441,96652,2983
"2013/2014",33731,31303,18501,280485,150296,38469,362855,280276,11555,189192,80500,40672,230993,70891,70812,190452,103424,215584,107930,58294,38578,291425
"2013/2014",213504,79737,41166,150574,74302,33586,143795,36130,40523,75376,46808,192064,183462,18673,172948,191136,205034,33747,242469,72623,213653,213486
"2013/2014",104986,21450,191906,17875,37422,38151,50027,183350,300623,18784,37653,41466,282674,25921,30962,28467,30889,31097,31921,191315,30893,26166
"2013/2014",170323,38424,19327,56678,41167,30871,33635,184533,39792,30909,19243,51949,37597,30276,42312,37484,105351,46836,384413,42873,70949,41294
"2013/2014",37579,195335,107929,102630,74757,2805,56972,358289,33773,202610,198583,28955,33843,28439,41707,45244,39198,112758,193226,50473,37450,191873
"2013/2014",33845,33634,182456,37479,209950,38431,40668,75192,38573,24383,40203,33732,33988,37482,38818,150739,212472,154257,30955,50047,30613,150250
"2013/2014",96623,183185,113672,177503,160844,42479,268282,172324,88986,41157,38044,97498,151063,112205,95509,33848,111237,40940,38821,25773,213805,166648
"2013/2014",33764,33025,33024,182224,154938,150323,43375,96619,164676,179772,150832,37656,183449,303484,34104,474673,309334,40501,256727,41168,231977,213729
"2013/2014",74736,261609,2752,301456,110331,40004,49866,282713,43372,161291,179795,37421,102620,33959,282676,162497,102622,282678,75342,33973,184138,46289
"2013/2014",203527,45440,45237,172147,163971,166702,169196,282467,215927,2983,96652,33731,31303,280485,157869,150296,38469,362855,189192,75306,38241,80500
"2013/2014",40672,185123,70891,70812,190452,215584,107930,58294,38578,30663,291425,213504,79737,41166,150574,74302,33586,143795,36130,25347,238786,46808
"2013/2014",192064,360918,479217,172948,191136,72623,33747,242469,49836,428947,39215,104986,21450,33865,17875,37422,33870,38151,183350,300623,18784,37653
"2013/2014",109222,25990,182921,26403,282691,212470,75307,93480,46384,474680,39122,41466,37442,213499,30962,28467,31097,30889,46509,191315,30893,26166
"2013/2014",96613,35324,30914,26403,282691,75307,212470,93480,39122,46384,40958,51949,37597,179407,42312,70949,105351,46836,75619,384413,42873,41294
